Contrast,Database,Pathway,pvalue,p.adjust,GeneRatio,neg_log10_pvalue,neg_log10_padj,pathway_short,contrast_clean,database_clean
OUD_vs_Control_Female,GO_BP,chemokine (C-X-C motif) ligand 2 production,0.25770680631097226,0.5133495800234389,4/2058,0.5888741111182368,0.289586788942535,chemokine (C-X-C motif) ligand 2 production,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of chemokine (C-X-C motif) ligand 2 production,0.25770680631097226,0.5133495800234389,4/2058,0.5888741111182368,0.289586788942535,regulation of chemokine (C-X-C motif) ligand 2 ...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,Reactome,Opioid Signalling,0.07093595613962805,0.5138531456943788,18/1379,1.1491335730716168,0.28916098047414,Opioid Signalling,OUD vs Control Female,Reactome
OUD_Effect_Male_vs_Female,GO_BP,regulation of neurotransmitter receptor activity,0.16987900881807327,0.515054197863261,6/1775,0.7698602816235358,0.28814706883358926,regulation of neurotransmitter receptor activity,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of response to endoplasmic reticulum stress,0.17092867866379843,0.515054197863261,7/1775,0.7671850646021435,0.28814706883358926,positive regulation of response to endoplasmic ...,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,C7_Immunologic,GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_DN,0.2841557875007136,0.5158276956770348,28/2332,0.5464434941009426,0.2874953435536477,GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_DN,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,Reactome,Inositol phosphate metabolism,0.0716965640295927,0.516841735844394,11/1379,1.1445016568669808,0.286642423582903,Inositol phosphate metabolism,OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,"Unblocking of NMDA receptors, glutamate binding and activation",0.07564833346183598,0.5171524415240815,6/1379,1.1212006350737196,0.2863814206310506,"Unblocking of NMDA receptors, glutamate binding...",OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,MECP2 regulates neuronal receptors and channels,0.0770601163156024,0.5171524415240815,5/1379,1.1131703397924422,0.2863814206310506,MECP2 regulates neuronal receptors and channels,OUD vs Control Female,Reactome
OUD_Effect_Male_vs_Female,GO_BP,T cell activation involved in immune response,0.17185223922097828,0.5171779966127777,18/1775,0.764844804667408,0.28635996049877877,T cell activation involved in immune response,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,neurotransmitter secretion,0.1732354787569466,0.5192491092413863,21/1775,0.761363159371498,0.2846242398133398,neurotransmitter secretion,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,signal release from synapse,0.1732354787569466,0.5192491092413863,21/1775,0.761363159371498,0.2846242398133398,signal release from synapse,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,C8_CellType,HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_CHODL_POS_NEURON_CELL,0.2938627994407989,0.5198044801429226,8/2057,0.5318553884770585,0.2841599816780911,HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_CHODL_POS_N...,OUD Effect Male vs Female,C8 CellType
OUD_Effect_Male_vs_Female,KEGG,Axon guidance,0.12335818452519408,0.5227303069255099,28/889,0.9088320308016468,0.28172231959050814,Axon guidance,OUD Effect Male vs Female,KEGG
OUD_Effect_Male_vs_Female,KEGG,Cocaine addiction,0.12575293798817677,0.5240696088473398,9/889,0.9004818596545574,0.2806110245992435,Cocaine addiction,OUD Effect Male vs Female,KEGG
OUD_vs_Control_Female,GO_BP,neuron fate commitment,0.26659117621742207,0.5257318360850085,10/2058,0.5741542292038596,0.27923572315770734,neuron fate commitment,OUD vs Control Female,GO BP
OUD_vs_Control_Female,Reactome,Triglyceride metabolism,0.07968466153521399,0.5259187661324123,8/1379,1.0986252677093113,0.27908133216744274,Triglyceride metabolism,OUD vs Control Female,Reactome
OUD_vs_Control_Female,C8_CellType,DESCARTES_MAIN_FETAL_ASTROCYTES,0.42526401281260584,0.5317563277955304,6/2407,0.3713413671053398,0.2742873333757171,DESCARTES_MAIN_FETAL_ASTROCYTES,OUD vs Control Female,C8 CellType
OUD_Effect_Male_vs_Female,GO_BP,behavioral response to pain,0.17951954934275183,0.5321840635085129,4/1775,0.7458882506545574,0.27393813473378614,behavioral response to pain,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_DN,0.23445559306335859,0.5372848774245922,26/2013,0.6299394024747997,0.2697953830372588,GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE...,OUD Effect Male vs Female,C7 Immunologic
OUD_vs_Control_Female,GO_MF,CXCR chemokine receptor binding,0.14524533869906617,0.5373641359677163,3/2121,0.8378977963542064,0.2697313220321196,CXCR chemokine receptor binding,OUD vs Control Female,GO MF
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of response to endoplasmic reticulum stress,0.18524381957447422,0.5432730128268353,8/1775,0.7322562727925067,0.2649818680777989,negative regulation of response to endoplasmic ...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,response to toxic substance,0.1857006970309581,0.5432730128268353,32/1775,0.7311864661248901,0.2649818680777989,response to toxic substance,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,neurotransmitter receptor transport,0.18643822589946413,0.5432730128268353,5/1775,0.7294650383598066,0.2649818680777989,neurotransmitter receptor transport,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,G protein-coupled dopamine receptor signaling pathway,0.18827771558767875,0.5432730128268353,6/1775,0.7252010797179147,0.2649818680777989,G protein-coupled dopamine receptor signaling p...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,dopaminergic neuron differentiation,0.18827771558767875,0.5432730128268353,6/1775,0.7252010797179147,0.2649818680777989,dopaminergic neuron differentiation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,postsynaptic neurotransmitter receptor internalization,0.18827771558767875,0.5432730128268353,6/1775,0.7252010797179147,0.2649818680777989,postsynaptic neurotransmitter receptor internal...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of response to oxidative stress,0.18827771558767875,0.5432730128268353,6/1775,0.7252010797179147,0.2649818680777989,regulation of response to oxidative stress,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,adaptive immune response,0.18846521131346364,0.5432730128268353,58/1775,0.7247688042324458,0.2649818680777989,adaptive immune response,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,microglia differentiation,0.19225567778212296,0.5432730128268353,3/1775,0.7161208255549626,0.2649818680777989,microglia differentiation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,peripheral nervous system neuron differentiation,0.19225567778212296,0.5432730128268353,3/1775,0.7161208255549626,0.2649818680777989,peripheral nervous system neuron differentiation,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,GO_BP,neurotransmitter receptor transport,0.2796839229624998,0.5447024169469253,5/2058,0.5533324974087568,0.2638406976764109,neurotransmitter receptor transport,OUD vs Control Female,GO BP
OUD_vs_Control_Female,WikiPathways,WP_APOPTOSIS_MODULATION_BY_HSP70,0.17489150160213524,0.5450107259229331,5/1231,0.7572312934199446,0.26359495063472344,WP_APOPTOSIS_MODULATION_BY_HSP70,OUD vs Control Female,WikiPathways
OUD_vs_Control_Female,WikiPathways,WP_OPIOID_RECEPTOR_PATHWAYS,0.17761843936023633,0.5458915338135704,9/1231,0.7505119501750575,0.26289364107883584,WP_OPIOID_RECEPTOR_PATHWAYS,OUD vs Control Female,WikiPathways
OUD_Effect_Male_vs_Female,DO,alcohol dependence,0.20474513460316685,0.54874056248111,10/920,0.6887864096657256,0.2606329359026641,alcohol dependence,OUD Effect Male vs Female,DO
OUD_Effect_Male_vs_Female,C8_CellType,DESCARTES_MAIN_FETAL_GRANULE_NEURONS,0.3178194903000685,0.5504956529446914,3/2057,0.49781947317577213,0.25924610613743754,DESCARTES_MAIN_FETAL_GRANULE_NEURONS,OUD Effect Male vs Female,C8 CellType
OUD_Effect_Male_vs_Female,C8_CellType,FAN_EMBRYONIC_CTX_EX_2_EXCITATORY_NEURON,0.3178194903000685,0.5504956529446914,3/2057,0.49781947317577213,0.25924610613743754,FAN_EMBRYONIC_CTX_EX_2_EXCITATORY_NEURON,OUD Effect Male vs Female,C8 CellType
OUD_Effect_Male_vs_Female,C8_CellType,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MATURE_NEURONS,0.31863661802708526,0.5506393168670828,24/2057,0.49670431612662663,0.2591327822474373,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MATURE_...,OUD Effect Male vs Female,C8 CellType
OUD_Effect_Male_vs_Female,GO_MF,immune receptor activity,0.10664689094895859,0.5507085392003696,21/1824,0.9720518009120932,0.25907818936428073,immune receptor activity,OUD Effect Male vs Female,GO MF
OUD_vs_Control_Female,GO_MF,ionotropic glutamate receptor binding,0.1521204117642947,0.5512127861576795,6/2121,0.8178125076969592,0.25868071691080774,ionotropic glutamate receptor binding,OUD vs Control Female,GO MF
OUD_Effect_Male_vs_Female,GO_MF,CCR chemokine receptor binding,0.12348393616528242,0.5517793786350389,5/1824,0.9083895354288758,0.2582345342163097,CCR chemokine receptor binding,OUD Effect Male vs Female,GO MF
OUD_Effect_Male_vs_Female,KEGG,Cholesterol metabolism,0.13862160899321174,0.551825746114786,9/889,0.8581690645654083,0.2581980408362879,Cholesterol metabolism,OUD Effect Male vs Female,KEGG
OUD_vs_Control_Female,Reactome,Glycogen metabolism,0.08542145320112209,0.556363412296782,7/1379,1.0684330445708659,0.2546414379180884,Glycogen metabolism,OUD vs Control Female,Reactome
OUD_Effect_Male_vs_Female,KEGG,Fatty acid metabolism,0.14281174912500924,0.5564733672802085,10/889,0.8452360616756829,0.2545556160912192,Fatty acid metabolism,OUD Effect Male vs Female,KEGG
OUD_vs_Control_Female,GO_BP,regulation of translation in response to stress,0.2900507263235351,0.5583339963030779,4/2058,0.5375260426669636,0.25310592766214624,regulation of translation in response to stress,OUD vs Control Female,GO BP
OUD_vs_Control_Female,C8_CellType,DESCARTES_FETAL_CEREBRUM_EXCITATORY_NEURONS,0.4564442165154501,0.5596080313051209,3/2407,0.340612291382381,0.2521160612880237,DESCARTES_FETAL_CEREBRUM_EXCITATORY_NEURONS,OUD vs Control Female,C8 CellType
OUD_Effect_Male_vs_Female,GO_BP,complement activation,0.20089396752455843,0.5609813347943523,8/1775,0.6970331041185056,0.2510515885311314,complement activation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,neuron recognition,0.20089396752455843,0.5609813347943523,8/1775,0.6970331041185056,0.2510515885311314,neuron recognition,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,DO,nicotine dependence,0.3232121696808214,0.5624881613850705,7/1094,0.49051229540448865,0.24988661365969775,nicotine dependence,OUD vs Control Female,DO
OUD_Effect_Male_vs_Female,GO_BP,dopamine transport,0.2046819368277775,0.5638483406673434,7/1775,0.6889204821160021,0.24883769330105132,dopamine transport,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of neurotransmitter uptake,0.2048010002564844,0.5638483406673434,4/1775,0.6886679265789665,0.24883769330105132,regulation of neurotransmitter uptake,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_UP,0.25565585982556693,0.5646216450907353,20/2013,0.5923442484655372,0.24824247694489013,GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCEL...,OUD Effect Male vs Female,C7 Immunologic
OUD_Effect_Male_vs_Female,WikiPathways,WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION,0.1561325643013759,0.565249978780917,10/1002,0.8065065074343543,0.24775944528570898,WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION,OUD Effect Male vs Female,WikiPathways
OUD_vs_Control_Female,GO_BP,immunological synapse formation,0.29908692679242666,0.5662096144505098,3/2058,0.5242025697369654,0.24702276042596363,immunological synapse formation,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,hydrogen peroxide-mediated programmed cell death,0.29908692679242666,0.5662096144505098,3/2058,0.5242025697369654,0.24702276042596363,hydrogen peroxide-mediated programmed cell death,OUD vs Control Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,L-glutamate transmembrane transport,0.20740188619988217,0.5669235392320936,6/1775,0.6831872982725532,0.2464755102936131,L-glutamate transmembrane transport,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of T-helper 1 type immune response,0.20811496490394274,0.5669235392320936,5/1775,0.6816966898915391,0.2464755102936131,regulation of T-helper 1 type immune response,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,dopamine secretion,0.20811496490394274,0.5669235392320936,5/1775,0.6816966898915391,0.2464755102936131,dopamine secretion,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of response to endoplasmic reticulum stress,0.301134192424722,0.569897944046392,14/2058,0.5212399295144863,0.24420290977633186,regulation of response to endoplasmic reticulum...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,C8_CellType,ZHONG_PFC_C1_NEUROD1_POS_EXCITATORY_NEURON,0.4670512379476667,0.5707562940235668,4/2407,0.3306354724589598,0.2435492906224274,ZHONG_PFC_C1_NEUROD1_POS_EXCITATORY_NEURON,OUD vs Control Female,C8 CellType
OUD_Effect_Male_vs_Female,Reactome,SARS-CoV-1 activates/modulates innate immune responses,0.03403169093729768,0.5732920934020879,9/1194,1.4681164715185577,0.24162404778667557,SARS-CoV-1 activates/modulates innate immune re...,OUD Effect Male vs Female,Reactome
OUD_Effect_Male_vs_Female,Reactome,Sema3A PAK dependent Axon repulsion,0.03575756758943352,0.5732920934020879,5/1194,1.446632031778138,0.24162404778667557,Sema3A PAK dependent Axon repulsion,OUD Effect Male vs Female,Reactome
OUD_Effect_Male_vs_Female,Reactome,Diseases associated with glycosaminoglycan metabolism,0.0396666197491992,0.5732920934020879,9/1194,1.4015748070080378,0.24162404778667557,Diseases associated with glycosaminoglycan meta...,OUD Effect Male vs Female,Reactome
OUD_Effect_Male_vs_Female,Reactome,Heparan sulfate/heparin (HS-GAG) metabolism,0.04219824848157609,0.5732920934020879,12/1194,1.3747055748812849,0.24162404778667557,Heparan sulfate/heparin (HS-GAG) metabolism,OUD Effect Male vs Female,Reactome
OUD_Effect_Male_vs_Female,Reactome,MECP2 regulates neuronal receptors and channels,0.04576404583660785,0.5732920934020879,5/1194,1.3394755880864837,0.24162404778667557,MECP2 regulates neuronal receptors and channels,OUD Effect Male vs Female,Reactome
OUD_Effect_Male_vs_Female,Reactome,alpha-linolenic (omega3) and linoleic (omega6) acid metabolism,0.04748244086561759,0.5732920934020879,4/1194,1.3234669639545582,0.24162404778667557,alpha-linolenic (omega3) and linoleic (omega6) ...,OUD Effect Male vs Female,Reactome
OUD_Effect_Male_vs_Female,Reactome,alpha-linolenic acid (ALA) metabolism,0.04748244086561759,0.5732920934020879,4/1194,1.3234669639545582,0.24162404778667557,alpha-linolenic acid (ALA) metabolism,OUD Effect Male vs Female,Reactome
OUD_Effect_Male_vs_Female,GO_MF,neurotransmitter transmembrane transporter activity,0.1516722585785267,0.5737102787282471,4/1824,0.8190938460293933,0.24130736912580467,neurotransmitter transmembrane transporter acti...,OUD Effect Male vs Female,GO MF
OUD_vs_Control_Female,GO_BP,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,0.3044342593576415,0.5746321413514565,7/2058,0.5165064760382416,0.2406100859298935,regulation of oxidative stress-induced intrinsi...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,DO,autoimmune hepatitis,0.3411059634466738,0.5758455511949225,4/1094,0.4671106878944371,0.23969398403913847,autoimmune hepatitis,OUD vs Control Female,DO
OUD_Effect_Male_vs_Female,WikiPathways,WP_GABA_METABOLISM_AKA_GHB,0.163027473749353,0.5768487845105641,3/1002,0.7877392011647126,0.23893801814330512,WP_GABA_METABOLISM_AKA_GHB,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,WikiPathways,WP_NAD_METABOLISM_SIRTUINS_AND_AGING,0.163027473749353,0.5768487845105641,3/1002,0.7877392011647126,0.23893801814330512,WP_NAD_METABOLISM_SIRTUINS_AND_AGING,OUD Effect Male vs Female,WikiPathways
OUD_vs_Control_Female,DO,lipid metabolism disorder,0.3464481930108713,0.5780772067413033,19/1094,0.46036169949857336,0.23801415427413172,lipid metabolism disorder,OUD vs Control Female,DO
OUD_vs_Control_Female,DO,neuronal ceroid lipofuscinosis,0.3467235900306118,0.5780772067413033,5/1094,0.46001660924757054,0.23801415427413172,neuronal ceroid lipofuscinosis,OUD vs Control Female,DO
OUD_Effect_Male_vs_Female,GO_MF,chemokine activity,0.16117425203109378,0.5783229709102767,5/1824,0.7927043365629391,0.2378295572356594,chemokine activity,OUD Effect Male vs Female,GO MF
OUD_Effect_Male_vs_Female,C8_CellType,DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS,0.34147409277263013,0.5820581126806196,9/2057,0.46664224013088534,0.23503365322537267,DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS,OUD Effect Male vs Female,C8 CellType
