ensembl_id	original_id	gene_symbol	final_name
ENSG00000232594	ENSG00000232594	ENSG00000232594_unprocessed_pseudogene	ENSG00000232594_unprocessed_pseudogene
ENSG00000232596	ENSG00000232596	LINC01646	LINC01646
ENSG00000232597	ENSG00000232597	NA	ENSG00000232597
ENSG00000232598	ENSG00000232598	ENSG00000232598_lncRNA	ENSG00000232598_lncRNA
ENSG00000232599	ENSG00000232599	ENSG00000232599_processed_pseudogene	ENSG00000232599_processed_pseudogene
ENSG00000232600	ENSG00000232600	TONSL-AS1	TONSL-AS1
ENSG00000232601	ENSG00000232601	ANAPC15P2	ANAPC15P2
ENSG00000232603	ENSG00000232603	ENSG00000232603_unprocessed_pseudogene	ENSG00000232603_unprocessed_pseudogene
ENSG00000232605	ENSG00000232605	HMGN2P11	HMGN2P11
ENSG00000232606	ENSG00000232606	LINC01412	LINC01412
ENSG00000232608	ENSG00000232608	TIMM9P2	TIMM9P2
ENSG00000232610	ENSG00000232610	CCT6P4	CCT6P4
ENSG00000232611	ENSG00000232611	ENSG00000232611_lncRNA	ENSG00000232611_lncRNA
ENSG00000232612	ENSG00000232612	RPL31P35	RPL31P35
ENSG00000232613	ENSG00000232613	LINC02576	LINC02576
ENSG00000232615	ENSG00000232615	PPP4R2P5	PPP4R2P5
ENSG00000232617	ENSG00000232617	ENSG00000232617_unprocessed_pseudogene	ENSG00000232617_unprocessed_pseudogene
ENSG00000232618	ENSG00000232618	HIVEP2-DT	HIVEP2-DT
ENSG00000232621	ENSG00000232621	C4BPAP2	C4BPAP2
ENSG00000232622	ENSG00000232622	ENSG00000232622_processed_pseudogene	ENSG00000232622_processed_pseudogene
ENSG00000232623	ENSG00000232623	MRAP-AS1	MRAP-AS1
ENSG00000232624	ENSG00000232624	C10orf126	C10orf126
ENSG00000232625	ENSG00000232625	RPL23AP31	RPL23AP31
ENSG00000232626	ENSG00000232626	LOC100420423	LOC100420423
ENSG00000232627	ENSG00000232627	ENSG00000232627_processed_pseudogene	ENSG00000232627_processed_pseudogene
ENSG00000232628	ENSG00000232628	LOC101927143	LOC101927143
ENSG00000232629	ENSG00000232629	HLA-DQB2	HLA-DQB2
ENSG00000232630	ENSG00000232630	PRPS1P2	PRPS1P2
ENSG00000232631	ENSG00000232631	MTND2P23	MTND2P23
ENSG00000232633	ENSG00000232633	ENSG00000232633_lncRNA	ENSG00000232633_lncRNA
ENSG00000232634	ENSG00000232634	NEFLP1	NEFLP1
ENSG00000232636	ENSG00000232636	NA	ENSG00000232636
ENSG00000232642	ENSG00000232642	LOC105374328	LOC105374328
ENSG00000232643	ENSG00000232643	LINC00385	LINC00385
ENSG00000232645	ENSG00000232645	LINC01431	LINC01431
ENSG00000232646	ENSG00000232646	ENSG00000232646_processed_pseudogene	ENSG00000232646_processed_pseudogene
ENSG00000232647	ENSG00000232647	POLR3KP1	POLR3KP1
ENSG00000232648	ENSG00000232648	ING2-DT	ING2-DT
ENSG00000232650	ENSG00000232650	LINC01780	LINC01780
ENSG00000232653	ENSG00000232653	GOLGA8N	GOLGA8N
ENSG00000232654	ENSG00000232654	FAM136BP	FAM136BP
ENSG00000232656	ENSG00000232656	IDI2-AS1	IDI2-AS1
ENSG00000232662	ENSG00000232662	LDHBP1	LDHBP1
ENSG00000232665	ENSG00000232665	PHB1P10	PHB1P10
ENSG00000232667	ENSG00000232667	LOC101927269	LOC101927269
ENSG00000232668	ENSG00000232668	ENSG00000232668_processed_pseudogene	ENSG00000232668_processed_pseudogene
ENSG00000232671	ENSG00000232671	ZNF687-AS1	ZNF687-AS1
ENSG00000232672	ENSG00000232672	ACTG1P21	ACTG1P21
ENSG00000232675	ENSG00000232675	ENSG00000232675_lncRNA	ENSG00000232675_lncRNA
ENSG00000232676	ENSG00000232676	ADH5P2	ADH5P2
ENSG00000232677	ENSG00000232677	LINC00665	LINC00665
ENSG00000232678	ENSG00000232678	SPTLC1P4	SPTLC1P4
ENSG00000232679	ENSG00000232679	LINC02257	LINC02257
ENSG00000232680	ENSG00000232680	NA	ENSG00000232680
ENSG00000232682	ENSG00000232682	ENSG00000232682_lncRNA	ENSG00000232682_lncRNA
ENSG00000232684	ENSG00000232684	ATP11A-AS1	ATP11A-AS1
ENSG00000232685	ENSG00000232685	LINC00442	LINC00442
ENSG00000232687	ENSG00000232687	RPL12P9	RPL12P9
ENSG00000232688	ENSG00000232688	LINC01628	LINC01628
ENSG00000232690	ENSG00000232690	HSPE1P9	HSPE1P9
ENSG00000232692	ENSG00000232692	NA	ENSG00000232692
ENSG00000232693	ENSG00000232693	ENSG00000232693_lncRNA	ENSG00000232693_lncRNA
ENSG00000232696	ENSG00000232696	ENSG00000232696_lncRNA	ENSG00000232696_lncRNA
ENSG00000232699	ENSG00000232699	BDH2P1	BDH2P1
ENSG00000232701	ENSG00000232701	RPL21P108	RPL21P108
ENSG00000232702	ENSG00000232702	WTAPP2	WTAPP2
ENSG00000232706	ENSG00000232706	NUTM2HP	NUTM2HP
ENSG00000232709	ENSG00000232709	MARK2P9	MARK2P9
ENSG00000232710	ENSG00000232710	ENSG00000232710_lncRNA	ENSG00000232710_lncRNA
ENSG00000232712	ENSG00000232712	KIZ-AS1	KIZ-AS1
ENSG00000232713	ENSG00000232713	RPS12P3	RPS12P3
ENSG00000232715	ENSG00000232715	LINC01022	LINC01022
ENSG00000232716	ENSG00000232716	LOC100133252	LOC100133252
ENSG00000232717	ENSG00000232717	TRIM51JP	TRIM51JP
ENSG00000232718	ENSG00000232718	GAPDHP48	GAPDHP48
ENSG00000232719	ENSG00000232719	ENSG00000232719_lncRNA	ENSG00000232719_lncRNA
ENSG00000232721	ENSG00000232721	ENSG00000232721_lncRNA	ENSG00000232721_lncRNA
ENSG00000232722	ENSG00000232722	MROH4P	MROH4P
ENSG00000232724	ENSG00000232724	TRIM80P	TRIM80P
ENSG00000232725	ENSG00000232725	PLXNB3-AS1	PLXNB3-AS1
ENSG00000232727	ENSG00000232727	YWHAEP1	YWHAEP1
ENSG00000232729	ENSG00000232729	GTF2I-AS1	GTF2I-AS1
ENSG00000232730	ENSG00000232730	FAM8A4P	FAM8A4P
ENSG00000232732	ENSG00000232732	LOC101927687	LOC101927687
ENSG00000232734	ENSG00000232734	ATP5MC1P7	ATP5MC1P7
ENSG00000232736	ENSG00000232736	ENSG00000232736_transcribed_processed_pseudogene	ENSG00000232736_transcribed_processed_pseudogene
ENSG00000232738	ENSG00000232738	ENSG00000232738_lncRNA	ENSG00000232738_lncRNA
ENSG00000232739	ENSG00000232739	ENSG00000232739_lncRNA	ENSG00000232739_lncRNA
ENSG00000232740	ENSG00000232740	LINC01826	LINC01826
ENSG00000232742	ENSG00000232742	RHOQP2	RHOQP2
ENSG00000232743	ENSG00000232743	ELF2P3	ELF2P3
ENSG00000232746	ENSG00000232746	LINC02022	LINC02022
ENSG00000232748	ENSG00000232748	ENSG00000232748_lncRNA	ENSG00000232748_lncRNA
ENSG00000232749	ENSG00000232749	NA	ENSG00000232749
ENSG00000232750	ENSG00000232750	ENSG00000232750_processed_pseudogene	ENSG00000232750_processed_pseudogene
ENSG00000232751	ENSG00000232751	RPL26P11	RPL26P11
ENSG00000232752	ENSG00000232752	MTCO3P21	MTCO3P21
ENSG00000232754	ENSG00000232754	NA	ENSG00000232754
ENSG00000232756	ENSG00000232756	DDX3ILA1	DDX3ILA1
ENSG00000232759	ENSG00000232759	STEAP1B-AS1	STEAP1B-AS1
ENSG00000232760	ENSG00000232760	LOC100859919	LOC100859919
ENSG00000232762	ENSG00000232762	ENSG00000232762_lncRNA	ENSG00000232762_lncRNA
ENSG00000232767	ENSG00000232767	HSPA12A-AS1	HSPA12A-AS1
ENSG00000232772	ENSG00000232772	MTND4P22	MTND4P22
ENSG00000232774	ENSG00000232774	LINC03033	LINC03033
ENSG00000232778	ENSG00000232778	RPL23AP50	RPL23AP50
ENSG00000232780	ENSG00000232780	GAPDHP74	GAPDHP74
ENSG00000232783	ENSG00000232783	FRG2FP	FRG2FP
ENSG00000232786	ENSG00000232786	TIMM9P3	TIMM9P3
ENSG00000232788	ENSG00000232788	ITGA6-AS1	ITGA6-AS1
ENSG00000232790	ENSG00000232790	LINC01162	LINC01162
ENSG00000232791	ENSG00000232791	OR11I1P	OR11I1P
ENSG00000232792	ENSG00000232792	FTH1P25	FTH1P25
ENSG00000232794	ENSG00000232794	HNRNPDP1	HNRNPDP1
ENSG00000232795	ENSG00000232795	SCAND3P1	SCAND3P1
ENSG00000232797	ENSG00000232797	FAM207CP	FAM207CP
ENSG00000232798	ENSG00000232798	ENSG00000232798_processed_pseudogene	ENSG00000232798_processed_pseudogene
ENSG00000232799	ENSG00000232799	CRYGFP	CRYGFP
ENSG00000232800	ENSG00000232800	SLC7A15P	SLC7A15P
ENSG00000232801	ENSG00000232801	SDCBPP3	SDCBPP3
ENSG00000232803	ENSG00000232803	SLCO4A1-AS1	SLCO4A1-AS1
ENSG00000232807	ENSG00000232807	ENSG00000232807_lncRNA	ENSG00000232807_lncRNA
ENSG00000232809	ENSG00000232809	VDAC1P10	VDAC1P10
ENSG00000232811	ENSG00000232811	ENSG00000232811_lncRNA	ENSG00000232811_lncRNA
ENSG00000232812	ENSG00000232812	LINC01717	LINC01717
ENSG00000232814	ENSG00000232814	COL4A2-AS1	COL4A2-AS1
ENSG00000232815	ENSG00000232815	DUX4L50	DUX4L50
ENSG00000232818	ENSG00000232818	RPS2P32	RPS2P32
ENSG00000232821	ENSG00000232821	ENSG00000232821_lncRNA	ENSG00000232821_lncRNA
ENSG00000232823	ENSG00000232823	TXNP1	TXNP1
ENSG00000232824	ENSG00000232824	PRR13P1	PRR13P1
ENSG00000232825	ENSG00000232825	PLPPR5-AS1	PLPPR5-AS1
ENSG00000232827	ENSG00000232827	FGF7P6	FGF7P6.1
ENSG00000232828	ENSG00000232828	ENSG00000232828_lncRNA	ENSG00000232828_lncRNA
ENSG00000232829	ENSG00000232829	GSTO3P	GSTO3P
ENSG00000232830	ENSG00000232830	FAM136CP	FAM136CP
ENSG00000232832	ENSG00000232832	ANKRD18DP	ANKRD18DP.1
ENSG00000232834	ENSG00000232834	ENSG00000232834_processed_pseudogene	ENSG00000232834_processed_pseudogene
ENSG00000232835	ENSG00000232835	ENSG00000232835_lncRNA	ENSG00000232835_lncRNA
ENSG00000232837	ENSG00000232837	LINC01700	LINC01700
ENSG00000232838	ENSG00000232838	PET117	PET117
ENSG00000232841	ENSG00000232841	BRWD1P3	BRWD1P3
ENSG00000232842	ENSG00000232842	KAT7P1	KAT7P1
ENSG00000232843	ENSG00000232843	SNX18P2	SNX18P2
ENSG00000232846	ENSG00000232846	SLC25A6P3	SLC25A6P3
ENSG00000232848	ENSG00000232848	RPL7AP18	RPL7AP18
ENSG00000232849	ENSG00000232849	LINC00363	LINC00363
ENSG00000232850	ENSG00000232850	PTGES2-AS1	PTGES2-AS1
ENSG00000232852	ENSG00000232852	CICP4	CICP4
ENSG00000232855	ENSG00000232855	ENSG00000232855_lncRNA	ENSG00000232855_lncRNA
ENSG00000232857	ENSG00000232857	KATNBL1P2	KATNBL1P2
ENSG00000232858	ENSG00000232858	RPL34P27	RPL34P27
ENSG00000232859	ENSG00000232859	LYRM9	LYRM9
ENSG00000232860	ENSG00000232860	SMG7-AS1	SMG7-AS1
ENSG00000232862	ENSG00000232862	LOC100128093	LOC100128093
ENSG00000232864	ENSG00000232864	NUCKS1P1	NUCKS1P1
ENSG00000232867	ENSG00000232867	RPL36AP34	RPL36AP34
ENSG00000232871	ENSG00000232871	SEC1P	SEC1P
ENSG00000232872	ENSG00000232872	CTAGE3P	CTAGE3P
ENSG00000232873	ENSG00000232873	RPL23AP93	RPL23AP93
ENSG00000232874	ENSG00000232874	LINC02924	LINC02924
ENSG00000232875	ENSG00000232875	HMGN2P35	HMGN2P35
ENSG00000232876	ENSG00000232876	LOC124901405	LOC124901405
ENSG00000232878	ENSG00000232878	DPYD-AS1	DPYD-AS1
ENSG00000232879	ENSG00000232879	GLRX5P2	GLRX5P2
ENSG00000232880	ENSG00000232880	NDUFB4P10	NDUFB4P10
ENSG00000232881	ENSG00000232881	RPS10P21	RPS10P21
ENSG00000232882	ENSG00000232882	PHKA1P1	PHKA1P1
ENSG00000232883	ENSG00000232883	RPLP0P5	RPLP0P5
ENSG00000232884	ENSG00000232884	LOC105372738	LOC105372738
ENSG00000232885	ENSG00000232885	GPC5-AS2	GPC5-AS2
ENSG00000232886	ENSG00000232886	ENSG00000232886_lncRNA	ENSG00000232886_lncRNA
ENSG00000232888	ENSG00000232888	RPS11P5	RPS11P5
ENSG00000232889	ENSG00000232889	ENSG00000232889_processed_pseudogene	ENSG00000232889_processed_pseudogene
ENSG00000232891	ENSG00000232891	ENSG00000232891_lncRNA	ENSG00000232891_lncRNA
ENSG00000232892	ENSG00000232892	RGS5-AS1	RGS5-AS1
ENSG00000232893	ENSG00000232893	IQCA1-AS1	IQCA1-AS1
ENSG00000232894	ENSG00000232894	MRPS31P2	MRPS31P2
ENSG00000232895	ENSG00000232895	ENSG00000232895_lncRNA	ENSG00000232895_lncRNA
ENSG00000232896	ENSG00000232896	ENSG00000232896_lncRNA	ENSG00000232896_lncRNA
ENSG00000232897	ENSG00000232897	ENSG00000232897_processed_pseudogene	ENSG00000232897_processed_pseudogene
ENSG00000232900	ENSG00000232900	LOC101929413	LOC101929413
ENSG00000232901	ENSG00000232901	CYCSP10	CYCSP10
ENSG00000232903	ENSG00000232903	LINC01166	LINC01166
ENSG00000232905	ENSG00000232905	LOC100132609	LOC100132609
ENSG00000232906	ENSG00000232906	LOC100533634	LOC100533634
ENSG00000232907	ENSG00000232907	DLGAP4-AS1	DLGAP4-AS1
ENSG00000232908	ENSG00000232908	HSD17B7P1	HSD17B7P1
ENSG00000232909	ENSG00000232909	ENSG00000232909_lncRNA	ENSG00000232909_lncRNA
ENSG00000232912	ENSG00000232912	RERE-AS1	RERE-AS1
ENSG00000232913	ENSG00000232913	PLCE1-AS2	PLCE1-AS2
ENSG00000232915	ENSG00000232915	RNF14P1	RNF14P1
ENSG00000232916	ENSG00000232916	HMGN2P27	HMGN2P27
ENSG00000232917	ENSG00000232917	HSPE1P6	HSPE1P6
ENSG00000232918	ENSG00000232918	RPL21P26	RPL21P26
ENSG00000232920	ENSG00000232920	LINC01400	LINC01400
ENSG00000232922	ENSG00000232922	MTND6P24	MTND6P24
ENSG00000232925	ENSG00000232925	MRPS16P2	MRPS16P2
ENSG00000232926	ENSG00000232926	RPL8P5	RPL8P5
ENSG00000232927	ENSG00000232927	USP12PY	USP12PY
ENSG00000232928	ENSG00000232928	DDX3P1	DDX3P1
ENSG00000232930	ENSG00000232930	LOC105375233	LOC105375233
ENSG00000232931	ENSG00000232931	LINC00342	LINC00342
ENSG00000232934	ENSG00000232934	ENSG00000232934_lncRNA	ENSG00000232934_lncRNA
ENSG00000232936	ENSG00000232936	PANK1-AS1	PANK1-AS1
ENSG00000232938	ENSG00000232938	RPL23AP87	RPL23AP87
ENSG00000232939	ENSG00000232939	PALM2AKAP2-AS1	PALM2AKAP2-AS1
ENSG00000232940	ENSG00000232940	HCG25	HCG25
ENSG00000232943	ENSG00000232943	GGCTP2	GGCTP2
ENSG00000232944	ENSG00000232944	ENSG00000232944_transcribed_processed_pseudogene	ENSG00000232944_transcribed_processed_pseudogene
ENSG00000232946	ENSG00000232946	RPL35AP20	RPL35AP20
ENSG00000232947	ENSG00000232947	LINC02543	LINC02543
ENSG00000232949	ENSG00000232949	NA	ENSG00000232949
ENSG00000232950	ENSG00000232950	ZNF519P1	ZNF519P1
ENSG00000232951	ENSG00000232951	IPO7P1	IPO7P1
ENSG00000232952	ENSG00000232952	LOC401957	LOC401957
ENSG00000232953	ENSG00000232953	HSPA8P18	HSPA8P18
ENSG00000232954	ENSG00000232954	LINC00374	LINC00374
ENSG00000232956	ENSG00000232956	SNHG15	SNHG15
ENSG00000232958	ENSG00000232958	MTARC2P1	MTARC2P1
ENSG00000232959	ENSG00000232959	KIFAP3-AS1	KIFAP3-AS1
ENSG00000232963	ENSG00000232963	HMGN2P20	HMGN2P20
ENSG00000232964	ENSG00000232964	LINC01737	LINC01737
ENSG00000232968	ENSG00000232968	EIF4EP4	EIF4EP4
ENSG00000232969	ENSG00000232969	ENSG00000232969_lncRNA	ENSG00000232969_lncRNA
ENSG00000232973	ENSG00000232973	CYP1B1-AS1	CYP1B1-AS1
ENSG00000232975	ENSG00000232975	MTCO1P57	MTCO1P57
ENSG00000232977	ENSG00000232977	LINC00327	LINC00327
ENSG00000232978	ENSG00000232978	ENSG00000232978_lncRNA	ENSG00000232978_lncRNA
ENSG00000232981	ENSG00000232981	MTCO1P51	MTCO1P51
ENSG00000232983	ENSG00000232983	ENSG00000232983_processed_pseudogene	ENSG00000232983_processed_pseudogene
ENSG00000232985	ENSG00000232985	ENSG00000232985_lncRNA	ENSG00000232985_lncRNA
ENSG00000232986	ENSG00000232986	ENSG00000232986_lncRNA	ENSG00000232986_lncRNA
ENSG00000232987	ENSG00000232987	LINC01219	LINC01219
ENSG00000232991	ENSG00000232991	GACAT1	GACAT1
ENSG00000232992	ENSG00000232992	AHCYP4	AHCYP4
ENSG00000232994	ENSG00000232994	RPL7P14	RPL7P14
ENSG00000232995	ENSG00000232995	LOC127814295	LOC127814295
ENSG00000232998	ENSG00000232998	VPS13A-AS1	VPS13A-AS1
ENSG00000233003	ENSG00000233003	CICP26	CICP26
ENSG00000233005	ENSG00000233005	NA	ENSG00000233005
ENSG00000233006	ENSG00000233006	MIR3936HG	MIR3936HG
ENSG00000233007	ENSG00000233007	UBTFL11	UBTFL11
ENSG00000233008	ENSG00000233008	LOC101927560	LOC101927560
ENSG00000233009	ENSG00000233009	NALCN-AS1	NALCN-AS1
ENSG00000233010	ENSG00000233010	RPEP4	RPEP4
ENSG00000233011	ENSG00000233011	SLC9A3P1	SLC9A3P1
ENSG00000233012	ENSG00000233012	HDAC1P2	HDAC1P2
ENSG00000233013	ENSG00000233013	FAM157B	FAM157B
ENSG00000233016	ENSG00000233016	SNHG7	SNHG7
ENSG00000233017	ENSG00000233017	LOC105372710	LOC105372710
ENSG00000233018	ENSG00000233018	ENSG00000233018_processed_pseudogene	ENSG00000233018_processed_pseudogene
ENSG00000233020	ENSG00000233020	CHORDC1P5	CHORDC1P5
ENSG00000233021	ENSG00000233021	ENSG00000233021_lncRNA	ENSG00000233021_lncRNA
ENSG00000233024	ENSG00000233024	NPIPA9	NPIPA9
ENSG00000233025	ENSG00000233025	CRYZP1	CRYZP1
ENSG00000233026	ENSG00000233026	MTCO1P5	MTCO1P5
ENSG00000233028	ENSG00000233028	ENSG00000233028_processed_pseudogene	ENSG00000233028_processed_pseudogene
ENSG00000233029	ENSG00000233029	NA	ENSG00000233029
ENSG00000233030	ENSG00000233030	LOC124904411	LOC124904411
ENSG00000233033	ENSG00000233033	CASK-AS1	CASK-AS1
ENSG00000233036	ENSG00000233036	KRTAP8-2P	KRTAP8-2P
ENSG00000233037	ENSG00000233037	ENSG00000233037_processed_pseudogene	ENSG00000233037_processed_pseudogene
ENSG00000233038	ENSG00000233038	PTPRN2-AS1	PTPRN2-AS1
ENSG00000233039	ENSG00000233039	MTND5P30	MTND5P30
ENSG00000233040	ENSG00000233040	FAM204BP	FAM204BP
ENSG00000233044	ENSG00000233044	ENSG00000233044_lncRNA	ENSG00000233044_lncRNA
ENSG00000233045	ENSG00000233045	RPL15P5	RPL15P5
ENSG00000233048	ENSG00000233048	LINC01722	LINC01722
ENSG00000233052	ENSG00000233052	ENSG00000233052_lncRNA	ENSG00000233052_lncRNA
ENSG00000233055	ENSG00000233055	ENSG00000233055_processed_pseudogene	ENSG00000233055_processed_pseudogene
ENSG00000233056	ENSG00000233056	ERVH48-1	ERVH48-1
ENSG00000233057	ENSG00000233057	EEF1A1P14	EEF1A1P14
ENSG00000233058	ENSG00000233058	ATP13A3-DT	ATP13A3-DT
ENSG00000233060	ENSG00000233060	ENSG00000233060_lncRNA	ENSG00000233060_lncRNA
ENSG00000233061	ENSG00000233061	TTLL7-IT1	TTLL7-IT1
ENSG00000233063	ENSG00000233063	SAR1AP4	SAR1AP4
ENSG00000233064	ENSG00000233064	ENSG00000233064_lncRNA	ENSG00000233064_lncRNA
ENSG00000233067	ENSG00000233067	PHEX-AS1	PHEX-AS1
ENSG00000233068	ENSG00000233068	ENSG00000233068_lncRNA	ENSG00000233068_lncRNA
ENSG00000233069	ENSG00000233069	ENSG00000233069_lncRNA	ENSG00000233069_lncRNA
ENSG00000233070	ENSG00000233070	ZFY-AS1	ZFY-AS1
ENSG00000233071	ENSG00000233071	RPSAP59	RPSAP59
ENSG00000233072	ENSG00000233072	RPS15AP6	RPS15AP6
ENSG00000233073	ENSG00000233073	GRM3-AS1	GRM3-AS1
ENSG00000233077	ENSG00000233077	LINC01271	LINC01271
ENSG00000233078	ENSG00000233078	ENSG00000233078_lncRNA	ENSG00000233078_lncRNA
ENSG00000233079	ENSG00000233079	LINC01755	LINC01755
ENSG00000233080	ENSG00000233080	LINC01399	LINC01399
ENSG00000233081	ENSG00000233081	ENSG00000233081_lncRNA	ENSG00000233081_lncRNA
ENSG00000233084	ENSG00000233084	RPL23AP25	RPL23AP25
ENSG00000233085	ENSG00000233085	ENSG00000233085_lncRNA	ENSG00000233085_lncRNA
ENSG00000233086	ENSG00000233086	LNCARSR	LNCARSR
ENSG00000233087	ENSG00000233087	RAB6D	RAB6D
ENSG00000233090	ENSG00000233090	ENSG00000233090_transcribed_unprocessed_pseudogene	ENSG00000233090_transcribed_unprocessed_pseudogene
ENSG00000233093	ENSG00000233093	LINC00892	LINC00892
ENSG00000233096	ENSG00000233096	ENSG00000233096_lncRNA	ENSG00000233096_lncRNA
ENSG00000233098	ENSG00000233098	LOC339260	LOC339260
ENSG00000233099	ENSG00000233099	ENSG00000233099_lncRNA	ENSG00000233099_lncRNA
ENSG00000233101	ENSG00000233101	HOXB-AS3	HOXB-AS3
ENSG00000233103	ENSG00000233103	ENSG00000233103_lncRNA	ENSG00000233103_lncRNA
ENSG00000233105	ENSG00000233105	ENSG00000233105_unprocessed_pseudogene	ENSG00000233105_unprocessed_pseudogene
ENSG00000233106	ENSG00000233106	RPL12P3	RPL12P3
ENSG00000233107	ENSG00000233107	SUCLA2P2	SUCLA2P2
ENSG00000233108	ENSG00000233108	GLCCI1-DT	GLCCI1-DT
ENSG00000233109	ENSG00000233109	ENSG00000233109_processed_pseudogene	ENSG00000233109_processed_pseudogene
ENSG00000233110	ENSG00000233110	SORBS2-AS1	SORBS2-AS1
ENSG00000233111	ENSG00000233111	RAB1C	RAB1C
ENSG00000233115	ENSG00000233115	FAM90A11	FAM90A11
ENSG00000233117	ENSG00000233117	LINC00702	LINC00702
ENSG00000233121	ENSG00000233121	VN1R20P	VN1R20P
ENSG00000233122	ENSG00000233122	CTAGE7P	CTAGE7P
ENSG00000233123	ENSG00000233123	LINC01007	LINC01007
ENSG00000233124	ENSG00000233124	LINC00456	LINC00456
ENSG00000233125	ENSG00000233125	ACTBP12	ACTBP12
ENSG00000233128	ENSG00000233128	LINC01794	LINC01794
ENSG00000233129	ENSG00000233129	ENSG00000233129_processed_pseudogene	ENSG00000233129_processed_pseudogene
ENSG00000233131	ENSG00000233131	RPS15AP14	RPS15AP14
ENSG00000233133	ENSG00000233133	NPEPPSP2	NPEPPSP2
ENSG00000233134	ENSG00000233134	MTND3P17	MTND3P17
ENSG00000233135	ENSG00000233135	RPS27P18	RPS27P18
ENSG00000233136	ENSG00000233136	USP17L11	USP17L11
ENSG00000233138	ENSG00000233138	ENSG00000233138_lncRNA	ENSG00000233138_lncRNA
ENSG00000233139	ENSG00000233139	ENSG00000233139_processed_pseudogene	ENSG00000233139_processed_pseudogene
ENSG00000233143	ENSG00000233143	NA	ENSG00000233143
ENSG00000233144	ENSG00000233144	ENSG00000233144_lncRNA	ENSG00000233144_lncRNA
ENSG00000233145	ENSG00000233145	LOC728660	LOC728660
ENSG00000233146	ENSG00000233146	BPIFB5P	BPIFB5P
ENSG00000233148	ENSG00000233148	SYF2P2	SYF2P2
ENSG00000233153	ENSG00000233153	UBE2E2-DT	UBE2E2-DT
ENSG00000233154	ENSG00000233154	LINC01762	LINC01762
ENSG00000233155	ENSG00000233155	HMGA1P8	HMGA1P8
ENSG00000233157	ENSG00000233157	LOC100419506	LOC100419506
ENSG00000233158	ENSG00000233158	RPS24P6	RPS24P6
ENSG00000233159	ENSG00000233159	RPL31P16	RPL31P16
ENSG00000233163	ENSG00000233163	RPS12P17	RPS12P17
ENSG00000233167	ENSG00000233167	EEF1A1P26	EEF1A1P26
ENSG00000233170	ENSG00000233170	ENSG00000233170_transcribed_processed_pseudogene	ENSG00000233170_transcribed_processed_pseudogene
ENSG00000233173	ENSG00000233173	VN1R34P	VN1R34P
ENSG00000233175	ENSG00000233175	FMNL1-AS1	FMNL1-AS1
ENSG00000233176	ENSG00000233176	OR7E157P	OR7E157P
ENSG00000233178	ENSG00000233178	LOC105376070	LOC105376070
ENSG00000233179	ENSG00000233179	ENSG00000233179_lncRNA	ENSG00000233179_lncRNA
ENSG00000233183	ENSG00000233183	ENSG00000233183_lncRNA	ENSG00000233183_lncRNA
ENSG00000233184	ENSG00000233184	DPH5-DT	DPH5-DT
ENSG00000233189	ENSG00000233189	RPL12P29	RPL12P29
ENSG00000233190	ENSG00000233190	RPS24P13	RPS24P13
ENSG00000233191	ENSG00000233191	ENSG00000233191_lncRNA	ENSG00000233191_lncRNA
ENSG00000233196	ENSG00000233196	LOC100131939	LOC100131939
ENSG00000233197	ENSG00000233197	TMEM256P1	TMEM256P1
ENSG00000233198	ENSG00000233198	RNF224	RNF224
ENSG00000233200	ENSG00000233200	NA	ENSG00000233200
ENSG00000233203	ENSG00000233203	DHCR24-DT	DHCR24-DT
ENSG00000233204	ENSG00000233204	MAPRE1P3	MAPRE1P3
ENSG00000233205	ENSG00000233205	WBP1P2	WBP1P2
ENSG00000233208	ENSG00000233208	LINC00642	LINC00642
ENSG00000233211	ENSG00000233211	GRPEL2P1	GRPEL2P1
ENSG00000233213	ENSG00000233213	NA	ENSG00000233213
ENSG00000233214	ENSG00000233214	NA	ENSG00000233214
ENSG00000233215	ENSG00000233215	LINC01687	LINC01687
ENSG00000233216	ENSG00000233216	ENSG00000233216_processed_pseudogene	ENSG00000233216_processed_pseudogene
ENSG00000233217	ENSG00000233217	MROH3P	MROH3P
ENSG00000233219	ENSG00000233219	ENSG00000233219_lncRNA	ENSG00000233219_lncRNA
ENSG00000233220	ENSG00000233220	PRDM10-DT	PRDM10-DT
ENSG00000233221	ENSG00000233221	ARHGEF4-AS1	ARHGEF4-AS1
ENSG00000233223	ENSG00000233223	MPDU1-AS1	MPDU1-AS1
ENSG00000233225	ENSG00000233225	SSBP3P1	SSBP3P1
ENSG00000233228	ENSG00000233228	LPCAT2BP	LPCAT2BP
ENSG00000233229	ENSG00000233229	CNOT7P1	CNOT7P1
ENSG00000233230	ENSG00000233230	LOC100506235	LOC100506235
ENSG00000233232	ENSG00000233232	NPIPB7	NPIPB7
ENSG00000233234	ENSG00000233234	ENSG00000233234_lncRNA	ENSG00000233234_lncRNA
ENSG00000233235	ENSG00000233235	ENSG00000233235_unprocessed_pseudogene	ENSG00000233235_unprocessed_pseudogene
ENSG00000233236	ENSG00000233236	LINC02573	LINC02573
ENSG00000233237	ENSG00000233237	LINC00472	LINC00472
ENSG00000233242	ENSG00000233242	LOC105376034	LOC105376034
ENSG00000233243	ENSG00000233243	VKORC1P1	VKORC1P1
ENSG00000233246	ENSG00000233246	PHC2-AS1	PHC2-AS1
ENSG00000233247	ENSG00000233247	UBE2E4P	UBE2E4P
